tm_id,tm_name,understat_id,understat_name
26878,Tobias Werner,397,Tobias Werner
39094,Sebastian Langkamp,21,Sebastian Langkamp
53669,Matthias Ostrzolek,167,Matthias Ostrzolek
63022,Jan Moravek,367,Jan Morávek
76293,Giovanni Sio,3228,Giovanni Sio
164451,Jeff Louis,3651,Jeff Louis
95604,Gianni Bruno,2999,Gianni Bruno
9659,David Rozehnal,4761,David Rozehnal
51058,Licá,4122,Licá
85164,Andre Hoffmann,436,Andre Hoffmann
10885,Karim Guédé,4244,Karim Guédé
124502,Matthias Ginter,315,Matthias Ginter
27900,Mensur Mujdza,4249,Mensur Mujdza
31173,Jan Rosenthal,10,Jan Rosenthal
36182,Max Kruse,155,Max Kruse
70285,Jonathan Schmid,81,Jonathan Schmid
82389,Fallou Diagne,3593,Fallou Diagne
13038,Arthur Boka,2439,Arthur Boka
21175,Vedad Ibisevic,29,Vedad Ibisevic
31159,Martin Harnik,407,Martin Harnik
31570,Georg Niedermeier,58,Georg Niedermeier
34593,Serdar Tasci,2650,Serdar Tasci
40680,Sven Ulreich,231,Sven Ulreich
79642,Shinji Okazaki,754,Shinji Okazaki
117674,Maximilian Arnold,153,Maximilian Arnold
56331,Bas Dost,158,Bas Dost
59238,Marwin Hitz,263,Marwin Hitz
7427,Ivica Olic,303,Ivica Olic
8317,Marcel Schäfer,149,Marcel Schäfer
94201,Robin Knoche,161,Robin Knoche
30059,Lars Bender,421,Lars Bender
38434,Daniel Schwaab,56,Daniel Schwaab
39102,Sidney Sam,2690,Sidney Sam
43274,Stefan Reinartz,286,Stefan Reinartz
53173,Philipp Wollscheid,858,Philipp Wollscheid
58205,André Schürrle,154,André Schürrle
61087,Karim Bellarabi,186,Karim Bellarabi
6237,Stefan Kießling,190,Stefan Kießling
691,Simon Rolfes,4234,Simon Rolfes
72476,Bernd Leno,181,Bernd Leno
111881,Takashi Usami,5291,Takashi Usami
131789,Roberto Firmino,482,Roberto Firmino
175709,Stefan Thesker,4370,Stefan Thesker
52530,Sven Schipplock,176,Sven Schipplock
82009,Kevin Volland,83,Kevin Volland
9354,Sejad Salihovic,4287,Sejad Salihovic
99331,Jannik Vestergaard,111,Jannik Vestergaard
224884,Abdul Rahman Baba,684,Abdul Rahman Baba
35493,Stephan Fürstner,9784,Stephan Fürstner
38267,Mergim Mavraj,2643,Mergim Mavraj
42783,André Hahn,412,André Hahn
45464,Sercan Sararer,4338,Sercan Sararer
60028,Edgar Prib,100,Edgar Prib
82110,Thanos Petsos,5350,Thanos Petsos
111455,Granit Xhaka,204,Granit Xhaka
19305,Oscar Wendt,206,Oscar Wendt
32711,Patrick Herrmann,420,Patrick Herrmann
42234,Havard Nordtveit,202,Håvard Nordtveit
47587,Tony Jantschke,201,Tony Jantschke
568,Martin Stranzl,439,Martin Stranzl
72522,Luuk de Jong,7887,Luuk de Jong
74857,Marc-André ter Stegen,2090,Marc-André ter Stegen
34421,Jan Durica,2722,Jan Durica
119235,Carlos Bacca,1125,Carlos Bacca
14951,Stéphane Darbion,3438,Stéphane Darbion
24661,Milan Bisevac,1876,Milan Bisevac
72479,Clément Grenier,3568,Clément Grenier
33905,Mohamed Fofana,3249,Mohamed Fofana
57170,Féthi Harek,7201,Fethi Harek
80293,Aïssa Mandi,3237,Aissa Mandi
112022,Maxime Barthelmé,3459,Maxime Barthelme
118022,Younès Belhanda,2637,Younès Belhanda
138171,Mathias Autret,4828,Mathias Autret
146099,Remi Mulumba,3462,Rémi Mulumba
54933,Gilles Sunu,3493,Gilles Sunu
36039,Pavle Ninkov,3686,Pavle Ninkov
147487,Vincent Aboubakar,4889,Vincent Aboubakar
165400,Lloyd Palun,4752,Lloyd Palun
5521,Grégory Pujol,3614,Grégory Pujol
13583,Clint Hill,4398,Clint Hill
14066,Wayne Routledge,719,Wayne Routledge
26276,Michel Vorm,651,Michel Vorm
28810,Nedum Onuoha,4392,Nedum Onuoha
31067,Jonathan de Guzmán,1350,Jonathan de Guzmán
31552,Scott Sinclair,679,Scott Sinclair
3467,Shaun Wright-Phillips,4399,Shaun Wright-Phillips
37011,Nathan Dyer,783,Nathan Dyer
3966,Djibril Cissé,4795,Djibril Cissé
40043,Leon Britton,830,Leon Britton
45287,Adel Taarabt,4450,Adel Taarabt
51681,Chico Flores,6796,Chico Flores
58993,Junior Hoilett,4395,Junior Hoilett
66550,Ángel Rangel,707,Angel Rangel
67416,Neil Taylor,710,Neil Taylor
70789,Michu,4024,Michu
132098,Harry Kane,647,Harry Kane
17273,Steven Taylor,765,Steven Taylor
18310,Benoît Assou-Ekotto,3516,Benoit Assou-Ekotto
18900,Hatem Ben Arfa,3638,Hatem Ben Arfa
26443,Jonás Gutiérrez,2321,Jonás Gutiérrez
27114,Younès Kaboul,736,Younes Kaboul
29434,Yohan Cabaye,516,Yohan Cabaye
33027,Tim Krul,982,Tim Krul
3875,Jermain Defoe,735,Jermain Defoe
39381,Gareth Bale,2251,Gareth Bale
4192,Rafael van der Vaart,2153,Rafael van der Vaart
61832,Jake Livermore,1689,Jake Livermore
84344,Davide Santon,1509,Davide Santon
90466,Gylfi Sigurdsson,714,Gylfi Sigurdsson
102258,Matthew Lowton,1652,Matthew Lowton
1368,Guy Demel,4385,Guy Demel
22165,Charles N'Zogbia,1066,Charles N'Zogbia
30697,Ron Vlaar,4433,Ron Vlaar
3146,Shay Given,889,Shay Given
3179,Carlton Cole,4383,Carlton Cole
34672,Joey O'Brien,918,Joey O'Brien
34838,Stephen Ireland,867,Stephen Ireland
3692,Jussi Jääskeläinen,4384,Jussi Jääskeläinen
37526,Winston Reid,529,Winston Reid
46831,Modibo Maïga,1029,Modibo Maiga
49693,Andreas Weimann,4427,Andreas Weimann
50362,Fabian Delph,876,Fabian Delph
61561,Barry Bannan,4488,Barry Bannan
61592,James Tomkins,530,James Tomkins
9218,Matthew Taylor,4464,Matthew Taylor
98240,Ciaran Clark,875,Ciaran Clark
12124,Glenn Whelan,862,Glenn Whelan
15074,Pavel Pogrebnyak,2830,Pavel Pogrebnyak
25366,Michael Kightly,1668,Michael Kightly
2998,Robert Huth,747,Robert Huth
3306,Jonathan Walters,863,Jonathan Walters
33873,Asmir Begovic,694,Asmir Begovic
35855,Cameron Jerome,794,Cameron Jerome
4072,Peter Crouch,872,Peter Crouch
4233,Adam Federici,469,Adam Federici
45861,Ryan Shawcross,886,Ryan Shawcross
65976,Hal Robson-Kanu,1738,Hal Robson-Kanu
126321,Carl Jenkinson,938,Carl Jenkinson
15185,Lukas Podolski,3871,Lukas Podolski
31720,Sebastian Larsson,740,Sebastian Larsson
33481,Gervinho,1943,Gervinho
33713,Theo Walcott,503,Theo Walcott
3540,John O'Shea,729,John O'Shea
3548,Kieran Richardson,899,Kieran Richardson
37363,Lee Cattermole,738,Lee Cattermole
42411,Fraizer Campbell,634,Fraizer Campbell
44058,Wojciech Szczesny,1244,Wojciech Szczesny
50219,Simon Mignolet,487,Simon Mignolet
61644,Jack Colback,767,Jack Colback
66333,Ahmed Elmohamady,1685,Ahmed Elmohamady
6710,Per Mertesacker,507,Per Mertesacker
7451,Mikel Arteta,970,Mikel Arteta
82442,Olivier Giroud,502,Olivier Giroud
85935,James McClean,814,James McClean
13427,Steve Sidwell,1007,Steve Sidwell
1662,Sascha Riether,331,Sascha Riether
19368,Mousa Dembélé,642,Mousa Dembélé
22614,Robert Snodgrass,1691,Robert Snodgrass
24589,Wes Hoolahan,793,Wes Hoolahan
25553,Brede Hangeland,933,Brede Hangeland
29712,John Ruddy,785,John Ruddy
29975,Andrew Surman,460,Andrew Surman
3357,Mark Schwarzer,758,Mark Schwarzer
49327,Bradley Johnson,1011,Bradley Johnson
51040,Alexander Kacaniklic,5714,Alexander Kacaniklic
67252,Ryan Bennett,787,Ryan Bennett
67303,Russell Martin,788,Russell Martin
12516,Peter Odemwingie,1001,Peter Odemwingie
13572,Ben Foster,803,Ben Foster
25248,Jonas Olsson,805,Jonas Olsson
36814,Chris Brunt,904,Chris Brunt
37304,Shane Long,839,Shane Long
40567,Gareth McAuley,806,Gareth McAuley
45272,Youssouf Mulumbu,797,Youssouf Mulumbu
48066,Andy Carroll,537,Andy Carroll
51452,Joe Allen,480,Joe Allen
7330,Steven Reid,4423,Steven Reid
96341,Romelu Lukaku,594,Romelu Lukaku
37920,Kamil Grosicki,3231,Kamil Grosicki
18093,Julien Faubert,4701,Julien Faubert
92899,Marvin Zeegelaar,6303,Marvin Zeegelaar
119905,Hugo Mallo,2281,Hugo Mallo
138803,Francisco Portillo,2149,Francisco Portillo
19948,Willy Caballero,624,Willy Caballero
2963,Martín Demichelis,623,Martín Demichelis
5513,Jérémy Toulalan,3421,Jérémy Toulalan
58874,Ignacio Camacho,2336,Ignacio Camacho
72047,Iago Aspas,2290,Iago Aspas
85288,Isco,2255,Isco
15956,Jesús Navas,616,Jesús Navas
18644,Álvaro Negredo,1715,Álvaro Negredo
2623,Piotr Trochowski,279,Piotr Trochowski
32467,Ivan Rakitic,2094,Ivan Rakitic
35539,Mehdi Lacen,2195,Mehdi Lacen
35562,Ángel Lafita,2573,Ángel Lafita
45314,Federico Fazio,1000,Federico Fazio
57791,Diego Castro,4094,Diego Castro
57866,Adrián Colunga,4104,Adrián Colunga
60889,Gary Medel,1510,Gary Medel
65301,Xavi Torres,2146,Xavi Torres
69819,Baba,4148,Babá
112668,Tomer Hemed,4046,Tomer Hemed
139895,Tomás Pina,2482,Tomás Pina
141835,Álvaro Vázquez,2200,Álvaro Vázquez
203043,Pedro Bigas,2353,Pedro Bigas
28005,Joan Verdú,1969,Joan Verdú
45639,Mubarak Wakaso,2362,Mubarak Wakaso
51046,Héctor Moreno,4059,Héctor Moreno
63290,Víctor Sánchez,2113,Víctor Sánchez
9335,Rui Fonte,7145,Rui Fonte
52059,Zanka,6030,Zanka
81789,Maya Yoshida,845,Maya Yoshida
124028,Ismaily,10811,Ismaily
127822,Lorenzo Melgarejo,2819,Lorenzo Melgarejo
131505,Rodrigo,2381,Rodrigo
35047,Axel Witsel,3059,Axel Witsel
35939,Ezequiel Garay,3056,Ezequiel Garay
36350,Javi García,3061,Javi García
56066,Enzo Pérez,2376,Enzo Pérez
16120,Édgar Barreto,1225,Edgar Barreto
16137,Franco Brienza,1611,Franco Brienza
42744,Samir Ujkani,2022,Samir Ujkani
47544,Michel Morganella,1267,Michel Morganella
56609,Eros Pisano,1842,Eros Pisano
76608,Abel Hernández,1698,Abel Hernández
80351,Josip Ilicic,1426,Josip Ilicic
85825,Jasmin Kurtic,1492,Jasmin Kurtic
105521,Ciro Immobile,1209,Ciro Immobile
16744,Giandomenico Mesto,3912,Giandomenico Mesto
19708,Boško Janković,1959,Bosko Jankovic
22186,Davide Biondini,1467,Davide Biondini
29213,Andreas Granqvist,2919,Andreas Granqvist
45565,Luca Antonelli,1590,Luca Antonelli
47085,Nenad Tomovic,1435,Nenad Tomovic
5755,Emiliano Moretti,1196,Emiliano Moretti
5878,Alberto Gilardino,1552,Alberto Gilardino
86926,Alexander Merkel,5821,Alexander Merkel
144779,Saphir Taïder,1442,Saphir Taïder
16888,Federico Agliardi,3851,Federico Agliardi
28868,Tiberio Guarente,4029,Tiberio Guarente
35703,Robert Acquafresca,1917,Robert Acquafresca
38602,Nico Pulzetti,3958,Nico Pulzetti
56854,Nicolò Cherubin,1610,Nicolò Cherubin
85066,Archimede Morleo,1596,Archimede Morleo
119164,Ezequiel Schelotto,3873,Ezequiel Schelotto
19435,Gianpaolo Bellini,1983,Gianpaolo Bellini
29604,Riccardo Cazzola,3858,Riccardo Cazzola
30873,Germán Denis,1984,Germán Denis
33218,Luca Cigarini,1238,Luca Cigarini
35865,Andrea Consigli,1460,Andrea Consigli
57280,Giacomo Bonaventura,1121,Giacomo Bonaventura
6012,Stefano Lucchini,3864,Stefano Lucchini
85208,Matteo Scozzarella,7227,Matteo Scozzarella
143559,Matija Nastasić,451,Matija Nastasic
21859,Mattia Cassani,1813,Mattia Cassani
40372,Borja Valero,1422,Borja Valero
61546,Facundo Roncaglia,1884,Facundo Roncaglia
69374,Adem Ljajic,1187,Adem Ljajic
91970,Juan Cuadrado,1089,Juan Cuadrado
101213,Pedro Obiang,542,Pedro Obiang
16117,Nicola Pozzi,3877,Nicola Pozzi
22598,Gianni Munari,1411,Gianni Munari
26263,Maxi López,1188,Maxi López
30690,Sergio Romero,560,Sergio Romero
33571,Lorenzo De Silvestri,1193,Lorenzo De Silvestri
56790,Nenad Krsticic,1808,Nenad Krsticic
63186,Roberto Soriano,1810,Roberto Soriano
7096,Daniele Gastaldello,1579,Daniele Gastaldello
76329,Marcelo Estigarribia,1985,Marcelo Estigarribia
130360,Simone Verdi,1445,Simone Verdi
20726,Rolando Bianchi,3906,Rolando Bianchi
21769,Salvatore Masiello,3960,Salvatore Masiello
22149,Jean-François Gillet,3983,Jean-François Gillet
28827,Alessandro Gazzi,1269,Alessandro Gazzi
28936,Riccardo Meggiorini,1337,Riccardo Meggiorini
42345,Giuseppe Vives,1194,Giuseppe Vives
46552,Kamil Glik,1800,Kamil Glik
48002,Angelo Ogbonna,528,Angelo Ogbonna
5868,Matteo Brighi,1913,Matteo Brighi
21887,Giovanni Marchese,1630,Giovanni Marchese
35491,Mariano Andújar,3849,Mariano Andújar
52328,Gonzalo Bergessio,3815,Gonzalo Bergessio
6033,Francesco Lodi,1562,Francesco Lodi
21770,Gennaro Sardo,1346,Gennaro Sardo
21891,Stefano Sorrentino,1328,Stefano Sorrentino
22210,Luca Rigoni,1101,Luca Rigoni
24606,Bostjan Cesar,1572,Bostjan Cesar
29316,Cyril Théréau,1147,Cyril Théréau
5928,Sergio Pellissier,1347,Sergio Pellissier
5970,Dario Dainelli,1331,Dario Dainelli
21861,Andrea Cossu,3936,Andrea Cossu
29962,Daniele Dessena,1412,Daniele Dessena
35733,Francesco Pisano,3938,Francesco Pisano
41982,Radja Nainggolan,1251,Radja Nainggolan
49275,Albin Ekdal,411,Albin Ekdal
52428,Joaquín Larrivey,4038,Joaquín Larrivey
60128,Luca Rossettini,1180,Luca Rossettini
6160,Mauricio Pinilla,1494,Mauricio Pinilla
87210,Davide Astori,1419,Davide Astori
110923,Mattia Perin,1093,Mattia Perin
160825,Antonio Balzano,3913,Antonio Balzano
58345,Jonathas,2480,Jonathas
88706,Simone Romagnoli,1971,Simone Romagnoli
103547,Artjoms Rudnevs,2666,Artjoms Rudnevs
16624,Marcell Jansen,4282,Marcell Jansen
1726,Heiko Westermann,2445,Heiko Westermann
1784,René Adler,163,René Adler
19354,Dennis Aogo,334,Dennis Aogo
58379,Maximilian Beister,53,Maximilian Beister
88721,Jeffrey Bruma,5327,Jeffrey Bruma
1139,Nikolce Noveski,4253,Nikolce Noveski
142281,Anthony Ujah,119,Anthony Ujah
2923,Andreas Ivanschitz,4125,Andreas Ivanschitz
30070,Niko Bungert,39,Niko Bungert
34787,Julian Baumgartlinger,42,Julian Baumgartlinger
39106,Ádám Szalai,360,Ádám Szalai
39426,Nicolai Müller,170,Nicolai Müller
40937,Elkin Soto,2632,Elkin Soto
49734,Jan Kirchhoff,232,Jan Kirchhoff
51176,Marcel Risse,134,Marcel Risse
1277,Clemens Fritz,117,Clemens Fritz
27805,Eljero Elia,4367,Eljero Elia
31007,Zlatko Junuzovic,301,Zlatko Junuzovic
41384,Marko Arnautovic,865,Marko Arnautovic
42033,Philipp Bargfrede,114,Philipp Bargfrede
60632,Theodor Gebre Selassie,110,Theodor Gebre Selassie
74295,Aleksandar Ignjovski,297,Aleksandar Ignjovski
75489,Niclas Füllkrug,6098,Niclas Füllkrug
88755,Kevin De Bruyne,447,Kevin De Bruyne
14533,Pirmin Schwegler,80,Pirmin Schwegler
35183,Stefan Aigner,288,Stefan Aigner
45672,Kevin Trapp,3286,Kevin Trapp
53437,Bastian Oczipka,285,Bastian Oczipka
98249,Takashi Inui,452,Takashi Inui
11268,Oliver Fink,7255,Oliver Fink
20778,Adam Bodzek,7140,Adam Bodzek
31216,Tobias Levels,234,Tobias Levels
38746,Tomas Pekhart,253,Tomas Pekhart
49723,Timothy Chandler,359,Timothy Chandler
60957,Sebastian Polter,7881,Sebastian Polter
65255,Timm Klose,162,Timm Klose
86175,Hiroshi Kiyotake,396,Hiroshi Kiyotake
27800,Atsuto Uchida,4309,Atsuto Uchida
39020,Benedikt Höwedes,333,Benedikt Höwedes
40478,Roman Neustädter,346,Roman Neustädter
46972,Teemu Pukki,7696,Teemu Pukki
55508,Lewis Holtby,169,Lewis Holtby
598,Timo Hildebrand,4360,Timo Hildebrand
6636,Christian Fuchs,749,Christian Fuchs
6645,Tranquillo Barnetta,4300,Tranquillo Barnetta
82105,Joel Matip,332,Joel Matip
85148,Julian Draxler,152,Julian Draxler
75209,Igor Shitov,3028,Igor Shitov
138292,Boris Tashchy,68,Boris Tashchy
148355,Jens Jönsson,8737,Jens Jonsson
20410,Jussiê,3266,Jussiê
98334,Romain Alessandrini,3394,Romain Alessandrini
25508,Salvatore Sirigu,3301,Salvatore Sirigu
55215,Javier Pastore,3295,Javier Pastore
111026,Mathieu Peybernes,3320,Mathieu Peybernes
77826,Ryad Boudebouz,3343,Ryad Boudebouz
13640,Kelvin Davis,954,Kelvin Davis
181579,James Ward-Prowse,843,James Ward-Prowse
4241,Joleon Lescott,664,Joleon Lescott
43530,Adam Lallana,486,Adam Lallana
45146,Mario Balotelli,1817,Mario Balotelli
47995,Jason Puncheon,514,Jason Puncheon
49542,Billy Sharp,7712,Billy Sharp
53360,Jay Rodríguez,844,Jay Rodriguez
56818,Morgan Schneiderlin,551,Morgan Schneiderlin
57079,Jack Rodwell,733,Jack Rodwell
85177,Nathaniel Clyne,603,Nathaniel Clyne
14259,Antolín Alcaraz,2588,Antolin Alcaraz
26066,Iván Ramis,2127,Iván Ramis
41416,James McArthur,633,James McArthur
59783,Franco Di Santo,341,Franco Di Santo
59866,Victor Moses,541,Victor Moses
62240,Maynor Figueroa,4412,Maynor Figueroa
8552,Arouna Koné,601,Arouna Koné
3256,Roberto Hilbert,182,Roberto Hilbert
137616,Okay Yokuşlu,6932,Okay Yokuslu
125781,Antoine Griezmann,2270,Antoine Griezmann
15693,Xabi Prieto,2233,Xabi Prieto
18944,Gerard Piqué,2092,Gerard Piqué
19981,Javier Mascherano,2091,Javier Mascherano
28003,Lionel Messi,2097,Lionel Messi
37892,Ion Ansotegi,2139,Ion Ansotegi
51426,Markel Bergara,2231,Markel Bergara
59344,Asier Illarramendi,2232,Asier Illarramendi
65230,Sergio Busquets,2095,Sergio Busquets
73319,Alberto de la Bella,2239,Alberto De la Bella
7589,Víctor Valdés,1705,Víctor Valdés
7600,Andrés Iniesta,2096,Andrés Iniesta
8806,Cesc Fàbregas,686,Cesc Fàbregas
108390,Thibaut Courtois,680,Thibaut Courtois
21369,Arda Turan,2102,Arda Turan
214775,Óliver Torres,2424,Óliver Torres
22969,Gabi,2268,Gabi
33357,Miranda,1507,Miranda
33448,Cristian Rodríguez,3970,Cristian Rodríguez
37917,Nabil El Zhar,2357,Nabil El Zhar
54928,Diego Godín,2264,Diego Godín
7568,David Navarro,2177,David Navarro
113045,Rubén Pérez,2080,Rubén Pérez
126625,Juankar,2525,Juankar
25316,Rubén Castro,2150,Rubén Castro
53239,Jonathan Pereira,4206,Jonathan Pereira
57825,Jorge Molina,2155,Jorge Molina
70898,Chechu Dorado,2426,Chechu Dorado
99343,Ander Herrera,552,Ander Herrera
15452,Raúl Albiol,1588,Raúl Albiol
18922,Karim Benzema,2370,Karim Benzema
20506,Andrés Guardado,6164,Andrés Guardado
25557,Sergio Ramos,2246,Sergio Ramos
28260,Álvaro Arbeloa,1704,Álvaro Arbeloa
33648,Fábio Coentrão,3633,Fábio Coentrão
34870,Roberto Soldado,2311,Roberto Soldado
35664,Mesut Özil,499,Mesut Özil
39153,Gonzalo Higuaín,1293,Gonzalo Higuaín
3979,Iker Casillas,4097,Iker Casillas
45320,Ángel Di María,3553,Ángel Di María
5404,Jérémy Mathieu,2101,Jeremy Mathieu
57162,Sofiane Feghouli,1674,Sofiane Feghouli
61253,José Callejón,1382,José Callejón
62920,Víctor Ruiz,2298,Víctor Ruiz
7476,Xabi Alonso,230,Xabi Alonso
8198,Cristiano Ronaldo,2371,Cristiano Ronaldo
104597,Bram Nuytinck,6206,Bram Nuytinck
111195,Joël Veltman,8780,Joël Veltman
127610,Mexer,3626,Mexer
114130,Fábio Espinho,2606,Fábio Espinho
193515,Nabil Ghilas,2542,Nabil Ghilas
135057,André Carrillo,6230,André Carrillo
160910,Mahamadou N'Diaye,3684,Mahamadou N'Diaye
27471,Diego Capel,1924,Diego Capel
41355,Ricky van Wolfswinkel,1012,Ricky van Wolfswinkel
45026,Rui Patrício,6849,Rui Patrício
56810,Adrien Silva,6464,Adrien Silva
64992,Issam El Adoua,4124,Issam El Adoua
80562,Hulk,3064,Hulk
162961,Valerio Verre,1569,Valerio Verre
21872,Gianluca Pegolo,1480,Gianluca Pegolo
34211,Cristiano Del Grosso,3910,Cristiano Del Grosso
56036,Luís Neto,3074,Luís Neto
2514,Bastian Schweinsteiger,907,Bastian Schweinsteiger
532,Claudio Pizarro,122,Claudio Pizarro
13507,Leighton Baines,588,Leighton Baines
13520,Phil Jagielka,587,Phil Jagielka
14086,Ashley Young,631,Ashley Young
25742,Nikica Jelavic,940,Nikica Jelavic
3332,Wayne Rooney,629,Wayne Rooney
3356,Sylvain Distin,828,Sylvain Distin
33706,Nani,4536,Nani
3614,Tony Hibbert,1031,Tony Hibbert
3878,Michael Carrick,654,Michael Carrick
39679,Marouane Fellaini,630,Marouane Fellaini
42413,Darron Gibson,921,Darron Gibson
4267,Tim Howard,600,Tim Howard
4321,Steven Pienaar,924,Steven Pienaar
4380,Robin van Persie,4387,Robin van Persie
5285,Patrice Evra,1298,Patrice Evra
59377,David de Gea,546,David de Gea
68390,Séamus Coleman,585,Seamus Coleman
73484,Tom Cleverley,596,Tom Cleverley
81785,Shinji Kagawa,321,Shinji Kagawa
113938,Dany Nounkeu,4210,Dany Nounkeu
1792,Hamit Altintop,5280,Hamit Altintop
55619,Nordin Amrabat,575,Nordin Amrabat
6585,Kalu Uche,4074,Kalu Uche
80205,Jimmy Durmaz,5705,Jimmy Durmaz
32622,Patrick Ebert,2575,Patrick Ebert
40442,Paco Montañés,2118,Paco Montañés
5169,Hélder Postiga,4184,Hélder Postiga
58112,Omar Ramos,5181,Omar Ramos
73083,Franco Zuculini,1980,Franco Zuculini
8108,Lluis Sastre,5204,Lluis Sastre
92813,Víctor Pérez,4211,Víctor Pérez
128295,Tito,2159,Tito
16893,Antonio Floro Flores,1338,Antonio Floro Flores
211251,Darwin Machís,4226,Darwin Machís
46006,Nicki Bille Nielsen,4718,Nicki Bille Nielsen
47184,Gabriel Torje,5463,Gabriel Torje
51474,Mikel Rico,2406,Mikel Rico
56134,Javi Fuego,2377,Javi Fuego
58076,Piti,2425,Piti
60890,Fabián Orellana,2285,Fabián Orellana
73244,José Carlos,5125,José Carlos
75238,Iñigo López,4071,Íñigo López
7923,Roberto Trashorras,2162,Roberto Trashorras
81998,Jaime Romero,5099,Jaime Romero
85289,Jordi Amat,721,Jordi Amat
134098,Raoul Loé,5139,Raoul Loé
35600,Miguel Flaño,5205,Miguel Flaño
37388,Abel Aguilar,4729,Abel Aguilar
63056,Roberto Torres,5093,Roberto Torres
72189,Álex Bergantiños,2317,Álex Bergantiños
72779,Álvaro Cejudo,2142,Álvaro Cejudo
7492,Manuel Pablo,2325,Manuel Pablo
7501,Juan Carlos Valerón,2428,Juan Carlos Valerón
46162,Nikola Djurdjic,4290,Nikola Djurdjic
65921,Henri Bienvenu,3612,Henri Bienvenu
66058,Admir Mehmedi,194,Admir Mehmedi
94199,Tolga Cigerci,258,Tolga Cigerci
27511,Gary Cahill,699,Gary Cahill
29401,Sami Khedira,1292,Sami Khedira
40433,Alexis Sánchez,498,Alexis Sánchez
36364,Mikhail Sivakov,5424,Mikhail Sivakov
112302,Roberto Pereyra,1723,Roberto Pereyra
134602,Zé Luís,2818,Zé Luís
19694,Dusan Basta,1201,Dusan Basta
37278,Zeljko Brkic,1974,Zeljko Brkic
45124,Medhi Benatia,328,Medhi Benatia
5793,Giovanni Pasquale,1889,Giovanni Pasquale
5893,Giampiero Pinzi,1911,Giampiero Pinzi
6031,Antonio Di Natale,1888,Antonio Di Natale
6750,Maurizio Domizzi,1890,Maurizio Domizzi
16651,Enzo Maresca,1835,Enzo Maresca
7782,Duda,2345,Duda
129554,Steven Berghuis,744,Steven Berghuis
137841,Romain Amalfitano,5620,Romain Amalfitano
33785,Ryan Taylor,4404,Ryan Taylor
3562,Steve Harper,4415,Steve Harper
39909,Sylvain Marveaux,1064,Sylvain Marveaux
44983,Dan Gosling,462,Dan Gosling
121985,Juan Jesus,1247,Juan Jesus
13749,Gaby Mudingayi,3859,Gaby Mudingayi
93128,Kalidou Koulibaly,1376,Kalidou Koulibaly
131589,Billel Omrani,4832,Billel Omrani
45121,Loïc Rémy,690,Loïc Remy
1791,Halil Altintop,280,Halil Altintop
28984,Sol Bamba,4027,Sol Bamba
10,Miroslav Klose,1878,Miroslav Klose
102192,Luis Pedro Cavanda,3822,Luis Pedro Cavanda
131709,Ogenyi Onazi,1877,Ogenyi Onazi
20913,Giuseppe Biava,3909,Giuseppe Biava
22139,Abdoulay Konko,1495,Abdoulay Konko
25488,Antonio Candreva,1517,Antonio Candreva
30638,Sergio Floccari,1446,Sergio Floccari
52897,Hernanes,1291,Hernanes
61449,Senad Lulic,1205,Senad Lulic
79422,Keylor Navas,2243,Keylor Navas
121404,Omar Elabdellaoui,5551,Omar Elabdellaoui
38805,Kirill Nababkin,2888,Kirill Nababkin
123305,Djakaridja Koné,4712,Djakaridja Koné
44417,Cédric Mongongu,4710,Cédric Mongongu
44742,Nikolay Dimitrov,5496,Nikolay Dimitrov
171209,Branimir Hrgota,216,Branimir Hrgota
31041,Fabian Johnson,327,Fabian Johnson
4607,Roel Brouwers,215,Roel Brouwers
9340,Marvin Compper,5244,Marvin Compper
1667,Diego Benaglio,145,Diego Benaglio
38415,Johannes Flum,358,Johannes Flum
77920,Immanuel Höhn,4288,Immanuel Höhn
